field_id,mukey,muname,compname,comppct_r,drainagecl,hzdept_r,hzdepb_r,om_r,ph1to1h2o_r,awc_r,claytotal_r,sandtotal_r,silttotal_r,dbthirdbar_r,cec7_r
FIELD_0020,424215,"Fayette silt loam, 6 to 12 percent slopes, moderately eroded",Village,5,Well drained,0,20,2.5,6.2,0.22,22,4,74,1.38,18
FIELD_0020,424215,"Fayette silt loam, 6 to 12 percent slopes, moderately eroded",Dubuque,5,Well drained,20,41,1,6.2,0.21,21,4,75,1.35,17.3
FIELD_0020,424215,"Fayette silt loam, 6 to 12 percent slopes, moderately eroded",Village,5,Well drained,20,25,0.25,6.2,0.22,22,4,74,1.45,16.4
FIELD_0020,424215,"Fayette silt loam, 6 to 12 percent slopes, moderately eroded",Palsgrove,5,Well drained,25,104,0.65,6.2,0.19,30,7,63,1.38,23.5
FIELD_0020,424215,"Fayette silt loam, 6 to 12 percent slopes, moderately eroded",Village,5,Well drained,25,79,0.25,5.5,0.19,27,4,69,1.47,
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Fayette,85,Well drained,0,20,2,6.2,0.21,21,4,75,1.42,17.8
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Fayette,85,Well drained,20,28,0.5,6.2,0.21,24,4,72,1.4,19
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Fayette,85,Well drained,28,58,0.5,5.8,0.19,27,4,69,1.41,21.2
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Dubuque,5,Well drained,0,20,2,6.2,0.21,21,4,75,1.34,17.8
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Village,5,Well drained,0,20,2.5,6.2,0.22,22,4,74,1.38,18.7
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Palsgrove,5,Well drained,0,25,1.5,6.2,0.23,24,9,67,1.41,19.9
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Dubuque,5,Well drained,20,41,1,6.2,0.21,21,4,75,1.35,17.3
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Village,5,Well drained,20,25,0.25,6.2,0.22,22,4,74,1.45,17.1
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Palsgrove,5,Well drained,25,104,0.65,6.2,0.19,30,7,63,1.38,23.5
FIELD_0020,424221,"Fayette silt loam, 12 to 20 percent slopes, moderately eroded",Village,5,Well drained,25,66,0.25,5.5,0.19,27,4,69,1.47,
FIELD_0020,424282,"Judson silt loam, 0 to 3 percent slopes",Judson,90,Moderately well drained,0,46,3.5,6.7,0.23,22.5,7.2,70.3,1.25,20.5
FIELD_0020,424282,"Judson silt loam, 0 to 3 percent slopes",Lawson,5,Somewhat poorly drained,0,33,5,7,0.23,18.5,11.7,69.8,1.38,19.5
FIELD_0020,424282,"Judson silt loam, 0 to 3 percent slopes",Huntsville,3,Moderately well drained,0,97,3.5,6.7,0.23,22.5,9.5,68,1.25,20.1
FIELD_0020,424282,"Judson silt loam, 0 to 3 percent slopes",Ettrick,2,Very poorly drained,0,46,8,7,0.26,21,11.3,67.7,1.3,20.9
FIELD_0020,424283,"Judson silt loam, 3 to 10 percent slopes",Judson,90,Well drained,0,46,3.5,6.5,0.23,18.5,11.7,69.8,1.3,18
FIELD_0020,424283,"Judson silt loam, 3 to 10 percent slopes",Lawson,5,Somewhat poorly drained,0,33,5,7,0.23,18.5,11.7,69.8,1.38,19.5
FIELD_0020,424283,"Judson silt loam, 3 to 10 percent slopes",Huntsville,3,Moderately well drained,0,97,3.5,6.7,0.23,22.5,9.5,68,1.25,20.1
FIELD_0020,424283,"Judson silt loam, 3 to 10 percent slopes",Ettrick,2,Very poorly drained,0,46,8,7,0.26,21,11.3,67.7,1.3,20.9
FIELD_0020,1454349,"Dubuque soils, deep, 6 to 10 percent slopes, moderately eroded",Dubuque,90,Well drained,0,13,3,6.2,0.19,31,6.7,62.3,1.35,20.5
FIELD_0020,1454349,"Dubuque soils, deep, 6 to 10 percent slopes, moderately eroded",Dubuque,90,Well drained,13,53,0.75,6.2,0.17,31,6.7,62.3,1.38,20.5
FIELD_0020,1454349,"Dubuque soils, deep, 6 to 10 percent slopes, moderately eroded",Dubuque,5,Well drained,0,18,2,6.7,0.22,31,6.7,62.3,1.35,20.5
FIELD_0020,1454349,"Dubuque soils, deep, 6 to 10 percent slopes, moderately eroded",Dubuque,5,Well drained,18,41,0.5,6.5,0.2,27.5,7.1,65.4,1.35,19
FIELD_0020,1454349,"Dubuque soils, deep, 6 to 10 percent slopes, moderately eroded",Dubuque,3,Well drained,0,13,3,6.2,0.2,15,14,71,1.33,12
FIELD_0020,1454349,"Dubuque soils, deep, 6 to 10 percent slopes, moderately eroded",Dubuque,3,Well drained,13,76,0.75,6.2,0.17,26.5,6.8,66.7,1.38,15.2
FIELD_0020,1454349,"Dubuque soils, deep, 6 to 10 percent slopes, moderately eroded",Fayette,2,Well drained,0,36,1.5,6.2,0.19,26,6.8,67.2,1.4,21.5
FIELD_0020,1454350,"Dubuque soils, deep, 10 to 15 percent slopes, moderately eroded",Dubuque,90,Well drained,0,13,3,6.2,0.19,31,6.7,62.3,1.35,20.5
FIELD_0020,1454350,"Dubuque soils, deep, 10 to 15 percent slopes, moderately eroded",Dubuque,90,Well drained,13,53,0.75,6.2,0.17,31,6.7,62.3,1.38,20.5
FIELD_0020,1454350,"Dubuque soils, deep, 10 to 15 percent slopes, moderately eroded",Dubuque,5,Well drained,0,18,2,6.7,0.22,31,6.7,62.3,1.35,20.5
FIELD_0020,1454350,"Dubuque soils, deep, 10 to 15 percent slopes, moderately eroded",Dubuque,5,Well drained,18,41,0.5,6.5,0.2,27.5,7.1,65.4,1.35,19
FIELD_0020,1454350,"Dubuque soils, deep, 10 to 15 percent slopes, moderately eroded",Dubuque,3,Well drained,0,13,3,6.2,0.2,15,14,71,1.33,12
FIELD_0020,1454350,"Dubuque soils, deep, 10 to 15 percent slopes, moderately eroded",Dubuque,3,Well drained,13,76,0.75,6.2,0.17,26.5,6.8,66.7,1.38,15.2
FIELD_0020,1454350,"Dubuque soils, deep, 10 to 15 percent slopes, moderately eroded",Fayette,2,Well drained,0,36,1.5,6.2,0.19,26,6.8,67.2,1.4,21.5
FIELD_0020,1454351,"Dubuque soils, deep, 15 to 20 percent slopes, moderately eroded",Dubuque,90,Well drained,0,13,3,6.2,0.19,31,6.7,62.3,1.35,20.5
FIELD_0020,1454351,"Dubuque soils, deep, 15 to 20 percent slopes, moderately eroded",Dubuque,90,Well drained,13,53,0.75,6.2,0.17,31,6.7,62.3,1.38,20.5
FIELD_0020,1454351,"Dubuque soils, deep, 15 to 20 percent slopes, moderately eroded",Dubuque,5,Well drained,0,18,2,6.7,0.22,31,6.7,62.3,1.35,20.5
FIELD_0020,1454351,"Dubuque soils, deep, 15 to 20 percent slopes, moderately eroded",Dubuque,5,Well drained,18,41,0.5,6.5,0.2,27.5,7.1,65.4,1.35,19
FIELD_0020,1454351,"Dubuque soils, deep, 15 to 20 percent slopes, moderately eroded",Dubuque,3,Well drained,0,13,3,6.2,0.2,15,14,71,1.33,12
FIELD_0020,1454351,"Dubuque soils, deep, 15 to 20 percent slopes, moderately eroded",Dubuque,3,Well drained,13,76,0.75,6.2,0.17,26.5,6.8,66.7,1.38,15.2
FIELD_0020,1454351,"Dubuque soils, deep, 15 to 20 percent slopes, moderately eroded",Fayette,2,Well drained,0,36,1.5,6.2,0.19,26,6.8,67.2,1.4,21.5
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Newglarus,40,Well drained,0,18,1.5,6.7,0.22,31,7,62,1.43,25
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Newglarus,40,Well drained,18,51,0.25,6.5,0.2,28,7,65,1.44,21.3
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Newglarus,35,Well drained,0,18,2,6.7,0.23,20,9,71,1.4,17
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Newglarus,35,Well drained,18,51,0.25,6.5,0.2,28,7,65,1.42,21.3
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Palsgrove,10,Well drained,0,25,1.5,6.5,0.23,24,9,67,1.41,19.9
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Palsgrove,10,Well drained,25,104,0.65,6.2,0.19,30,7,63,1.38,23.5
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Elizabeth,8,Somewhat excessively drained,0,15,3.5,7.3,0.18,19,25,56,1.32,16.6
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Elizabeth,8,Somewhat excessively drained,15,25,3.5,7.3,0.18,20,26,54,1.32,17.4
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Elizabeth,8,Somewhat excessively drained,25,48,3.5,7.3,0.18,21,29,50,1.32,18.2
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Dunbarton,7,Well drained,0,18,2,6.5,0.23,22,10,68,1.4,18.4
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Dunbarton,7,Well drained,18,23,0.5,6.7,0.19,25,8,67,1.38,19.6
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Dunbarton,7,Well drained,23,30,0.5,6.7,0.19,34,10,56,1.46,25.6
FIELD_0020,1454353,"Newglarus complex, 12 to 20 percent slopes, moderately eroded",Dunbarton,7,Well drained,30,46,0.25,7.2,0.11,60,12,28,1.36,40.8
FIELD_0020,2774765,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,96,Well drained,0,13,1.5,6.7,0.15,11.5,62.5,26,1.5,6.2
FIELD_0020,2774765,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,96,Well drained,13,30,0.75,6.7,0.14,11.5,63.5,25,1.6,6.2
FIELD_0020,2774765,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,96,Well drained,30,152,0.25,7.2,0.1,11.5,70.5,18,1.6,6.1
FIELD_0020,2774765,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Arenzville,2,Moderately well drained,0,25,2,6.5,0.22,14,14.2,71.8,1.4,12.4
FIELD_0020,2774765,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,2,Well drained,0,13,1.5,6.7,0.15,11.5,62.5,26,1.5,6.2
FIELD_0020,2774765,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,2,Well drained,13,30,0.75,6.7,0.14,11.5,63.5,25,1.6,6.2
FIELD_0020,2774765,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Arenzville,2,Moderately well drained,25,64,0.25,6.5,0.21,14,14.2,71.8,1.4,11.4
FIELD_0020,2774765,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,2,Well drained,30,152,0.25,7.2,0.1,11.5,70.5,18,1.6,6.1
FIELD_0020,2913876,"Palsgrove silt loam, 12 to 20 percent slopes, moderately eroded",Palsgrove,90,Well drained,0,25,1.5,6.5,0.23,24,9.3,66.7,1.4,19.9
FIELD_0020,2913876,"Palsgrove silt loam, 12 to 20 percent slopes, moderately eroded",Palsgrove,90,Well drained,25,104,0.65,6.2,0.19,30,6.9,63.1,1.38,23.5
FIELD_0020,2913876,"Palsgrove silt loam, 12 to 20 percent slopes, moderately eroded",Newglarus,5,Well drained,0,18,2,6.7,0.23,19.5,11.6,68.9,1.4,16.7
FIELD_0020,2913876,"Palsgrove silt loam, 12 to 20 percent slopes, moderately eroded",Newglarus,5,Well drained,18,51,0.25,6.5,0.2,27.5,7.1,65.4,1.42,20.9
FIELD_0020,2913876,"Palsgrove silt loam, 12 to 20 percent slopes, moderately eroded",Dubuque,3,Well drained,0,13,2.5,6.2,0.21,21,9,70,1.33,18
FIELD_0020,2913876,"Palsgrove silt loam, 12 to 20 percent slopes, moderately eroded",Dubuque,3,Well drained,13,66,0.35,5.6,0.19,31,1,68,1.44,23.6
FIELD_0020,2913876,"Palsgrove silt loam, 12 to 20 percent slopes, moderately eroded",Fayette,2,Well drained,0,33,2.5,6.2,0.21,21,11.3,67.7,1.33,18
FIELD_0021,183885,"Sable silty clay loam, 0 to 2 percent slopes",Sable,85,Poorly drained,0,58,4.5,6,0.19,32,1.7,66.3,1.3,26.9
FIELD_0021,183885,"Sable silty clay loam, 0 to 2 percent slopes",Ipava,5,Somewhat poorly drained,0,25,4.25,5.8,0.23,25,5,70,1.35,21.1
FIELD_0021,183885,"Sable silty clay loam, 0 to 2 percent slopes",Ipava,5,Somewhat poorly drained,25,46,2.5,5.8,0.19,33,5,62,1.3,26.3
FIELD_0021,183886,"Catlin silt loam, 2 to 5 percent slopes",Catlin,99,Moderately well drained,0,28,3.5,7,0.22,26,4,70,1.35,22.1
FIELD_0021,183886,"Catlin silt loam, 2 to 5 percent slopes",Catlin,99,Moderately well drained,28,41,2.5,6.7,0.17,31,4,65,1.35,25.5
FIELD_0021,183889,"Flanagan silt loam, 0 to 2 percent slopes",Flanagan,95,Somewhat poorly drained,0,20,4,6.2,0.22,24,5,71,1.35,20.3
FIELD_0021,183889,"Flanagan silt loam, 0 to 2 percent slopes",Flanagan,95,Somewhat poorly drained,20,46,3,6.2,0.17,29,5,66,1.35,23.7
FIELD_0021,183889,"Flanagan silt loam, 0 to 2 percent slopes",Elpaso,4,Poorly drained,0,53,5.5,6,0.19,31,6,63,1.3,26.3
FIELD_0021,183894,"Elpaso silty clay loam, 0 to 2 percent slopes",Elpaso,94,Poorly drained,0,53,5.5,6,0.19,31,6,63,1.3,29.5
FIELD_0021,183894,"Elpaso silty clay loam, 0 to 2 percent slopes",Harpster,4,Poorly drained,0,46,5,8.2,0.19,32,8,60,1.2,28.5
FIELD_0021,183894,"Elpaso silty clay loam, 0 to 2 percent slopes",Peotone,2,Very poorly drained,0,18,6.2,7,0.18,35,5,60,1.3,33.8
FIELD_0021,183894,"Elpaso silty clay loam, 0 to 2 percent slopes",Peotone,2,Very poorly drained,18,69,3.2,7.2,0.17,39,5,56,1.4,33
FIELD_0021,183913,"Parr silt loam, 2 to 5 percent slopes, eroded",Parr,92,Moderately well drained,0,23,2.5,6.5,0.22,18.5,17,64.5,1.38,14.5
FIELD_0021,183913,"Parr silt loam, 2 to 5 percent slopes, eroded",Parr,92,Moderately well drained,23,71,0.35,6.5,0.17,28.5,30,41.5,1.48,15
FIELD_0021,183913,"Parr silt loam, 2 to 5 percent slopes, eroded",Elpaso,3,Poorly drained,0,53,5.5,6,0.22,31,6,63,1.25,30.5
FIELD_0021,183920,"Peotone silty clay loam, 0 to 2 percent slopes",Peotone,95,Very poorly drained,0,18,6.2,7,0.18,35,5,60,1.3,33.8
FIELD_0021,183920,"Peotone silty clay loam, 0 to 2 percent slopes",Peotone,95,Very poorly drained,18,69,3.2,7.2,0.17,39,5,56,1.4,33
FIELD_0021,183921,"Catlin silt loam, 0 to 2 percent slopes",Catlin,99,Moderately well drained,0,28,3.5,7,0.22,26,4,70,1.35,22.1
FIELD_0021,183921,"Catlin silt loam, 0 to 2 percent slopes",Catlin,99,Moderately well drained,28,46,2.5,6.7,0.17,26,4,70,1.35,22.5
FIELD_0021,183927,"Danabrook silt loam, 2 to 5 percent slopes",Danabrook,92,Moderately well drained,0,33,4.5,6.5,0.23,22,7,71,1.3,19.2
FIELD_0021,183927,"Danabrook silt loam, 2 to 5 percent slopes",Drummer,8,Poorly drained,0,36,5.5,6.7,0.18,31,8,61,1.3,30
FIELD_0021,263390,"Flanagan silt loam, 0 to 2 percent slopes",Flanagan,95,Somewhat poorly drained,0,20,4,6.2,0.22,24,5,71,1.35,20.3
FIELD_0021,263390,"Flanagan silt loam, 0 to 2 percent slopes",Flanagan,95,Somewhat poorly drained,20,46,3,6.2,0.17,29,5,66,1.35,23.7
FIELD_0021,263390,"Flanagan silt loam, 0 to 2 percent slopes",Elpaso,4,Poorly drained,0,53,5.5,6,0.19,31,6,63,1.3,26.3
FIELD_0021,1029925,"Catlin silt loam, 0 to 2 percent slopes",Catlin,99,Moderately well drained,0,28,3.5,7,0.22,26,4,70,1.35,22.1
FIELD_0021,1029925,"Catlin silt loam, 0 to 2 percent slopes",Catlin,99,Moderately well drained,28,46,2.5,6.7,0.17,26,4,70,1.35,22.5
FIELD_0021,1029926,"Catlin silt loam, 2 to 5 percent slopes",Catlin,99,Moderately well drained,0,28,3.5,7,0.22,26,4,70,1.35,22.1
FIELD_0021,1029926,"Catlin silt loam, 2 to 5 percent slopes",Catlin,99,Moderately well drained,28,41,2.5,6.7,0.17,31,4,65,1.35,25.5
FIELD_0021,1029933,"Elpaso silty clay loam, 0 to 2 percent slopes",Elpaso,94,Poorly drained,0,53,5.5,6,0.19,31,6,63,1.3,29.5
FIELD_0021,1029933,"Elpaso silty clay loam, 0 to 2 percent slopes",Harpster,4,Poorly drained,0,46,5,8.2,0.19,32,8,60,1.2,28.5
FIELD_0021,1029933,"Elpaso silty clay loam, 0 to 2 percent slopes",Peotone,2,Very poorly drained,0,18,6.2,7,0.18,35,5,60,1.3,33.8
FIELD_0021,1029933,"Elpaso silty clay loam, 0 to 2 percent slopes",Peotone,2,Very poorly drained,18,69,3.2,7.2,0.17,39,5,56,1.4,33
FIELD_0021,1030108,"Sable silty clay loam, 0 to 2 percent slopes",Sable,85,Poorly drained,0,58,4.5,6,0.19,32,1.7,66.3,1.3,26.9
FIELD_0021,1030108,"Sable silty clay loam, 0 to 2 percent slopes",Ipava,5,Somewhat poorly drained,0,25,4.25,5.8,0.23,25,5,70,1.35,21.1
FIELD_0021,1030108,"Sable silty clay loam, 0 to 2 percent slopes",Ipava,5,Somewhat poorly drained,25,46,2.5,5.8,0.19,33,5,62,1.3,26.3
FIELD_0021,1385633,"Muscatune silt loam, 0 to 2 percent slopes",Muscatune,90,Somewhat poorly drained,0,44,4.5,6.2,0.23,26,3,71,1.2,25
FIELD_0021,1385633,"Muscatune silt loam, 0 to 2 percent slopes",Sable,5,Poorly drained,0,58,4.5,6,0.19,32,1.7,66.3,1.3,26.9
FIELD_0021,1385633,"Muscatune silt loam, 0 to 2 percent slopes",Osco,2,Well drained,0,36,3.5,6,0.23,24,4,72,1.35,20.5
FIELD_0021,1385633,"Muscatune silt loam, 0 to 2 percent slopes",Drummer,1,Poorly drained,0,36,5.5,6.7,0.18,31,8,61,1.3,30
FIELD_0021,1385633,"Muscatune silt loam, 0 to 2 percent slopes",Denny,1,Poorly drained,0,23,2.5,6.2,0.23,23,4,73,1.35,19.3
FIELD_0021,1385633,"Muscatune silt loam, 0 to 2 percent slopes",Denny,1,Poorly drained,23,41,0.5,6,0.19,18,4,78,1.46,14.8
FIELD_0021,1415639,"Muscatune-Buckhart silt loams, 0 to 3 percent slopes",Muscatune,55,Somewhat poorly drained,0,41,4.3,6.3,0.23,24,5,71,1.35,24
FIELD_0021,1415639,"Muscatune-Buckhart silt loams, 0 to 3 percent slopes",Buckhart,35,Moderately well drained,0,38,3.5,6.6,0.23,22,4,74,1.28,22
FIELD_0021,1415639,"Muscatune-Buckhart silt loams, 0 to 3 percent slopes",Sable,3,Poorly drained,0,48,5.5,6.5,0.22,31,3.5,65.5,1.25,29.5
FIELD_0022,406542,"Dickman sandy loam, 0 to 2 percent slopes",Dickman,90,Somewhat excessively drained,0,25,3,6.3,0.14,12,68,20,1.35,12.1
FIELD_0022,406542,"Dickman sandy loam, 0 to 2 percent slopes",Dickman,90,Somewhat excessively drained,25,30,2,6.3,0.13,12,68,20,1.35,11.5
FIELD_0022,406542,"Dickman sandy loam, 0 to 2 percent slopes",Dickman,90,Somewhat excessively drained,30,48,1,6.3,0.13,12,68,20,1.5,10.7
FIELD_0022,406542,"Dickman sandy loam, 0 to 2 percent slopes",Hanska,5,Poorly drained,0,30,7,6.8,0.21,15,50,35,1.25,13.8
FIELD_0022,406542,"Dickman sandy loam, 0 to 2 percent slopes",Estherville,5,Somewhat excessively drained,0,20,2.5,5.9,0.13,17,57,26,1.3,15.6
FIELD_0022,406542,"Dickman sandy loam, 0 to 2 percent slopes",Estherville,5,Somewhat excessively drained,20,33,1,6.3,0.13,17,58,25,1.3,14
FIELD_0022,406542,"Dickman sandy loam, 0 to 2 percent slopes",Hanska,5,Poorly drained,30,48,5,6.8,0.14,15,55,30,1.25,13.6
FIELD_0022,406545,"Dickman sandy loam, 5 to 14 percent slopes, moderately eroded",Dickman,95,Well drained,0,18,1.5,6.1,0.14,12,68.3,19.7,1.35,10
FIELD_0022,406545,"Dickman sandy loam, 5 to 14 percent slopes, moderately eroded",Dickman,95,Well drained,18,40,0.75,6.1,0.14,12,68.3,19.7,1.35,17.5
FIELD_0022,406545,"Dickman sandy loam, 5 to 14 percent slopes, moderately eroded",Salida,5,Well drained,0,18,1,7.9,0.21,28.5,34.2,37.3,1.4,17.5
FIELD_0022,406545,"Dickman sandy loam, 5 to 14 percent slopes, moderately eroded",Salida,5,Well drained,18,152,0.25,7.9,0.18,24,39.1,36.9,1.5,12.5
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Canisteo,75,Poorly drained,0,23,7,7.5,0.18,32,30,38,1.05,25
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Canisteo,75,Poorly drained,23,41,5,7.7,0.18,32,32,36,1.35,25.5
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Okoboji,13,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Okoboji,13,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Webster,5,Poorly drained,0,25,7,6.5,0.18,33,25,42,1.05,28.1
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Harps,5,Poorly drained,0,20,7,7.5,0.18,32,30,38,1.05,23.5
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Harps,5,Poorly drained,20,41,5,8,0.18,32,32,36,1.35,23.2
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Webster,5,Poorly drained,25,51,5,6.9,0.18,33,25,42,1.35,27.7
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Glencoe,2,Very poorly drained,0,23,9,7,0.18,33,22,45,0.95,28.4
FIELD_0022,406559,"Canisteo clay loam, 0 to 2 percent slopes",Glencoe,2,Very poorly drained,23,99,6,7,0.18,33,26,41,1.3,27.9
FIELD_0022,406570,"Okoboji silty clay loam, 0 to 1 percent slopes",Okoboji,85,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0022,406570,"Okoboji silty clay loam, 0 to 1 percent slopes",Okoboji,85,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0022,406570,"Okoboji silty clay loam, 0 to 1 percent slopes",Canisteo,10,Poorly drained,0,23,7,7.5,0.18,32,30,38,1.05,25
FIELD_0022,406570,"Okoboji silty clay loam, 0 to 1 percent slopes",Canisteo,10,Poorly drained,23,41,5,7.7,0.18,32,32,36,1.35,25.5
FIELD_0022,406570,"Okoboji silty clay loam, 0 to 1 percent slopes",Harps,5,Poorly drained,0,20,7,7.5,0.18,32,30,38,1.05,23.5
FIELD_0022,406570,"Okoboji silty clay loam, 0 to 1 percent slopes",Harps,5,Poorly drained,20,41,5,8,0.18,32,32,36,1.35,23.2
FIELD_0022,2765544,"Clarion loam, 2 to 6 percent slopes",Clarion,85,Moderately well drained,0,20,3.5,6.2,0.21,25,41,34,1.3,21.3
FIELD_0022,2765544,"Clarion loam, 2 to 6 percent slopes",Clarion,85,Moderately well drained,20,40,2.5,6.2,0.18,25,41,34,1.35,21
FIELD_0022,2765544,"Clarion loam, 2 to 6 percent slopes",Storden,5,Well drained,0,20,2.5,7.7,0.18,21,46,33,1.3,16
FIELD_0022,2765544,"Clarion loam, 2 to 6 percent slopes",Webster,5,Poorly drained,0,25,7,6.5,0.18,33,25,42,1.05,28.1
FIELD_0022,2765544,"Clarion loam, 2 to 6 percent slopes",Nicollet,5,Somewhat poorly drained,0,25,6,6.2,0.18,30,31,39,1.1,25.6
FIELD_0022,2765544,"Clarion loam, 2 to 6 percent slopes",Storden,5,Well drained,20,140,0.5,7.8,0.18,21,42,37,1.55,15.4
FIELD_0022,2765544,"Clarion loam, 2 to 6 percent slopes",Webster,5,Poorly drained,25,51,5,6.9,0.18,33,25,42,1.35,27.7
FIELD_0022,2765544,"Clarion loam, 2 to 6 percent slopes",Nicollet,5,Somewhat poorly drained,25,43,4,6.2,0.18,30,31,39,1.25,25.2
FIELD_0022,2834843,"Nicollet clay loam, 1 to 3 percent slopes",Nicollet,85,Somewhat poorly drained,0,25,6,6.2,0.18,30,31,39,1.1,25.6
FIELD_0022,2834843,"Nicollet clay loam, 1 to 3 percent slopes",Nicollet,85,Somewhat poorly drained,25,43,4,6.2,0.18,30,31,39,1.25,25.2
FIELD_0022,2834843,"Nicollet clay loam, 1 to 3 percent slopes",Clarion,5,Moderately well drained,0,20,3.5,6.2,0.21,25,41,34,1.3,21.3
FIELD_0022,2834843,"Nicollet clay loam, 1 to 3 percent slopes",Okoboji,5,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0022,2834843,"Nicollet clay loam, 1 to 3 percent slopes",Webster,5,Poorly drained,0,25,7,6.5,0.18,33,25,42,1.05,28.1
FIELD_0022,2834843,"Nicollet clay loam, 1 to 3 percent slopes",Clarion,5,Moderately well drained,20,40,2.5,6.2,0.18,25,41,34,1.35,21
FIELD_0022,2834843,"Nicollet clay loam, 1 to 3 percent slopes",Okoboji,5,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0022,2834843,"Nicollet clay loam, 1 to 3 percent slopes",Webster,5,Poorly drained,25,51,5,6.9,0.18,33,25,42,1.35,27.7
FIELD_0022,2835174,"Harps clay loam, 0 to 2 percent slopes",Harps,85,Poorly drained,0,20,7,7.5,0.18,32,30,38,1.05,23.5
FIELD_0022,2835174,"Harps clay loam, 0 to 2 percent slopes",Harps,85,Poorly drained,20,41,5,8,0.18,32,32,36,1.35,23.2
FIELD_0022,2835174,"Harps clay loam, 0 to 2 percent slopes",Glencoe,10,Very poorly drained,0,23,9,7,0.18,33,22,45,0.95,28.4
FIELD_0022,2835174,"Harps clay loam, 0 to 2 percent slopes",Glencoe,10,Very poorly drained,23,99,6,7,0.18,33,26,41,1.3,27.9
FIELD_0022,2835174,"Harps clay loam, 0 to 2 percent slopes",Okoboji,3,Very poorly drained,0,20,9,6.8,0.22,36,11,53,0.95,29.5
FIELD_0022,2835174,"Harps clay loam, 0 to 2 percent slopes",Okoboji,3,Very poorly drained,20,84,6,7,0.22,36,12,52,1.3,29.2
FIELD_0022,2835174,"Harps clay loam, 0 to 2 percent slopes",Canisteo,2,Poorly drained,0,23,7,7.5,0.18,32,30,38,1.05,25
FIELD_0022,2835174,"Harps clay loam, 0 to 2 percent slopes",Canisteo,2,Poorly drained,23,41,5,7.7,0.18,32,32,36,1.35,25.5
