field_id,mukey,muname,compname,comppct_r,drainagecl,hzdept_r,hzdepb_r,om_r,ph1to1h2o_r,awc_r,claytotal_r,sandtotal_r,silttotal_r,dbthirdbar_r,cec7_r
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Cabbart,17,Well drained,10,28,1,7.7,0.2,22,23,55,1.5,16
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Cabbart,17,Well drained,28,46,0.5,8.1,0.2,22,18,60,1.45,15
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Patent,10,Well drained,0,10,4.5,7.9,0.17,21,36,43,1.2,17
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Patent,10,Well drained,10,33,3,7.9,0.18,24,31,45,1.35,18
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Lonna,6,Well drained,0,8,3.5,7.6,0.2,23,19,58,1.2,19
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Lonna,6,Well drained,8,28,2,8,0.2,26,15,59,1.35,20
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Lonna,6,Well drained,28,86,0.8,8.6,0.18,27,13,60,1.4,19
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Boxwell,5,Well drained,0,12,3,6.8,0.18,22,40,38,1.4,19
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Patent,5,Moderately well drained,0,2,95,6.2,0.35,5,5,90,0.25,84
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Patent,5,Moderately well drained,2,14,4.5,7.5,0.2,25,30,45,1.3,21
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Boxwell,5,Well drained,12,20,2.5,7.3,0.17,24,36,40,1.35,20
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Patent,5,Moderately well drained,14,28,3,7.9,0.18,30,24,46,1.4,23
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Boxwell,5,Well drained,20,36,1.5,7.3,0.18,24,36,40,1.35,20
FIELD_0190,2715126,"Badland-Arikara-Cabbart complex, 15 to 70 percent slopes",Patent,5,Moderately well drained,28,40,1.5,8,0.17,32,22,46,1.45,23
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Badland,60,,0,5,0.5,8.2,0.2,22,28,50,1.45,15
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Badland,60,,5,200,,,,,,,,
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Cabbart,30,Well drained,0,5,3.5,7.5,0.18,20,38,42,1.4,17
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Cabbart,30,Well drained,5,25,1,7.7,0.18,22,34,44,1.45,15
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Cabbart,30,Well drained,25,36,0.5,8.1,0.2,22,28,50,1.45,15
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Patent,3,Well drained,0,8,4.5,7.9,0.18,21,36,43,1.15,17
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Arikara,3,Well drained,0,3,95,6.7,0.45,5,5,90,0.2,100
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Arikara,3,Well drained,3,6,8,6.6,0.2,26,27,47,1,23
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Arikara,3,Well drained,6,36,2,7,0.18,26,31,43,1.25,22
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Patent,3,Well drained,8,18,3,7.9,0.17,24,31,45,1.3,18
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Patent,3,Well drained,18,200,1.5,8.2,0.16,26,34,40,1.45,18
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Rock outcrop,2,,0,200,0.25,7.5,0.02,3,87,10,1.2,2.5
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Boxwell,2,Well drained,0,12,3,6.8,0.18,22,40,38,1.4,19
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Boxwell,2,Well drained,12,20,2.5,7.3,0.17,24,36,40,1.35,20
FIELD_0190,2715127,"Badland-Cabbart complex, 6 to 70 percent slopes",Boxwell,2,Well drained,20,36,1.5,7.3,0.18,24,36,40,1.35,20
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Boxwell,36,Well drained,0,12,3,6.8,0.18,22,40,38,1.4,19
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Boxwell,36,Well drained,12,20,2.5,7.3,0.17,24,36,40,1.35,20
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Boxwell,36,Well drained,20,36,1.5,7.3,0.18,24,36,40,1.35,20
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Cabbart,29,Well drained,0,10,3.5,7,0.21,20,28,52,1.3,17
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Cabbart,29,Well drained,10,28,1,7.7,0.2,22,23,55,1.5,16
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Cabbart,29,Well drained,28,46,0.5,8.1,0.2,22,18,60,1.45,15
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Arikara,16,Well drained,0,3,95,6.2,0.35,5,5,90,0.25,84
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Arikara,16,Well drained,3,15,8,6.6,0.2,26,27,47,1.05,23
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Arikara,16,Well drained,15,31,2,7,0.18,32,25,43,1.45,26
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Lonna,6,Well drained,0,8,3.5,7.6,0.2,23,19,58,1.2,19
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Lonna,6,Well drained,8,28,2,8,0.2,26,15,59,1.35,20
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Lonna,6,Well drained,28,86,0.8,8.6,0.18,27,13,60,1.4,19
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Arnegard,5,Moderately well drained,0,20,4,6.5,0.2,22,42,36,1.3,19
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Rhame,5,Well drained,0,15,3,6.7,0.17,14,68,18,1.4,12
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Rhame,5,Well drained,15,25,1.5,7.1,0.16,14,70,16,1.5,12
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Arnegard,5,Moderately well drained,20,40,3,7,0.18,24,40,36,1.35,20
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Rhame,5,Well drained,25,41,1,7.2,0.16,14,70,16,1.5,12
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Maltese,3,Well drained,0,7,5,6.6,0.21,22,30,48,1.25,19
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Maltese,3,Well drained,7,12,2.5,6.8,0.21,20,32,48,1.4,17
FIELD_0190,2715129,"Boxwell-Cabbart-Arikara complex, 9 to 70 percent slopes",Maltese,3,Well drained,12,42,1.5,8,0.18,38,24,38,1.4,28
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Cabbart,50,Well drained,0,5,3.5,7.5,0.18,20,38,42,1.4,17
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Cabbart,50,Well drained,5,25,1,7.7,0.18,22,34,44,1.45,15
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Cabbart,50,Well drained,25,36,0.5,8.1,0.2,22,28,50,1.45,15
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Badland,25,,0,5,0.5,8.2,0.2,22,28,50,1.45,15
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Badland,25,,5,200,,,,,,,,
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Patent,10,Well drained,0,8,4.5,7.9,0.18,21,36,43,1.15,17
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Patent,10,Well drained,8,18,3,7.9,0.17,24,31,45,1.3,18
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Patent,10,Well drained,18,200,1.5,8.2,0.16,26,34,40,1.45,18
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Boxwell,5,Well drained,0,12,3.5,6.8,0.18,22,40,38,1.37,19
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Boxwell,5,Well drained,12,20,2.5,7.3,0.17,24,36,40,1.4,20.3
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Boxwell,5,Well drained,20,33,2,7.6,0.17,24,36,40,1.36,20.1
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Kremlin,4,Well drained,0,18,3,6.5,0.2,22,33,45,1.3,19
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Kirby,4,Excessively drained,0,13,3.5,7.2,0.14,20,44,36,1.35,17
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Kirby,4,Excessively drained,13,35,2,7.8,0.08,20,44,36,1.45,16
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Kremlin,4,Well drained,18,30,2,7,0.2,24,29,47,1.35,20
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Kremlin,4,Well drained,30,46,1.5,7.2,0.18,24,28,48,1.4,20
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Gerda,2,Well drained,0,5,3,6.7,0.21,24,36,40,1.35,20
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Gerda,2,Well drained,5,18,1,8.6,0.18,38,10,52,1.45,27
FIELD_0190,2715136,"Cabbart-Badland complex, 6 to 70 percent slopes",Gerda,2,Well drained,18,48,0.75,8.6,0.13,37,10,53,1.55,25
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Patent,35,Well drained,0,10,4.5,7.9,0.17,21,36,43,1.15,17
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Patent,35,Well drained,10,33,3,7.9,0.18,24,31,45,1.3,18
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Cabbart,20,Well drained,0,5,3.5,7.5,0.18,20,38,42,1.4,17
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Badland,20,,0,5,0.5,8.2,0.2,22,28,50,1.45,15
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Cabbart,20,Well drained,5,25,1,7.7,0.18,22,34,44,1.45,15
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Badland,20,,5,200,,,,,,,,
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Cabbart,20,Well drained,25,36,0.5,8.1,0.2,22,28,50,1.45,15
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Lonna,10,Well drained,0,8,4.5,7.6,0.2,23,19,58,1.2,20
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Lonna,10,Well drained,8,28,2.5,8,0.2,26,15,59,1.25,16
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Lonna,10,Well drained,28,86,1,8.6,0.18,27,13,60,1.4,10
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Boxwell,4,Well drained,0,12,3,6.8,0.18,22,40,38,1.4,19
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Gerda,4,Well drained,0,5,3,6.7,0.21,24,36,40,1.35,20
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Gerda,4,Well drained,5,18,1,8.6,0.18,38,10,52,1.45,27
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Boxwell,4,Well drained,12,20,2.5,7.3,0.17,24,36,40,1.35,20
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Gerda,4,Well drained,18,48,0.75,8.6,0.13,37,10,53,1.55,25
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Boxwell,4,Well drained,20,36,1.5,7.3,0.18,24,36,40,1.35,20
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Patent,3,Moderately well drained,0,10,4.5,7.5,0.17,21,36,43,1.15,18
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Patent,3,Moderately well drained,10,32,3,7.9,0.18,24,31,45,1.3,19
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Arikara,2,Well drained,0,3,95,6.7,0.45,5,5,90,0.2,100
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Kirby,2,Excessively drained,0,13,3.5,7.2,0.14,20,44,36,1.35,17
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Arikara,2,Well drained,3,6,8,6.6,0.2,26,27,47,1,23
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Arikara,2,Well drained,6,36,2,7,0.18,26,31,43,1.25,22
FIELD_0190,2715155,"Patent-Badland-Cabbart complex, 6 to 50 percent slopes",Kirby,2,Excessively drained,13,35,2,7.8,0.08,20,44,36,1.45,16
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Lehr,57,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Lehr,57,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Lehr,57,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Bowdle,28,Well drained,0,20,4,6.8,0.19,19,41,40,1.4,16.7
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Bowdle,28,Well drained,20,56,2,7.1,0.19,23,28,49,1.35,19.3
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Wabek,6,Excessively drained,0,15,2,7,0.2,19,43,38,1.4,16.5
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Wabek,6,Excessively drained,15,26,0.5,7.9,0.13,10,68,22,1.55,7.2
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Wabek,6,Excessively drained,26,200,0.25,7.9,0.03,5,91,4,1.7,3.8
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Arnegard,5,Well drained,0,30,4.5,6.7,0.19,23,41,36,1.45,20
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Arnegard,5,Well drained,30,57,2.5,7,0.19,23,47,30,1.35,19.5
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Parshall,4,Well drained,0,18,2.5,6.7,0.17,13,58,29,1.55,11.7
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Parshall,4,Well drained,18,30,2.5,6.7,0.17,13,58,29,1.4,11.7
FIELD_0191,2798698,"Lehr-Bowdle loams, 2 to 6 percent slopes",Parshall,4,Well drained,30,74,2,7.5,0.15,14,61,25,1.45,12.4
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Divide,65,Somewhat poorly drained,0,20,3,7.9,0.21,23,40,37,1.45,18.9
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Divide,65,Somewhat poorly drained,20,30,2,8.1,0.19,26,38,36,1.4,18.6
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Divide,65,Somewhat poorly drained,30,64,0.5,8.2,0.17,23,40,37,1.5,14.8
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Wyrene,12,Somewhat poorly drained,0,20,4,7.5,0.14,13,67.4,19.6,1.25,9.9
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Wyrene,12,Somewhat poorly drained,20,53,2,7.9,0.13,12,68.3,19.7,1.5,6.7
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Hamerly,6,Somewhat poorly drained,0,19,4,7.5,0.21,26,34,40,1.35,20.8
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Marysland,6,Poorly drained,0,23,5,7.9,0.21,23,40,37,1.2,18.5
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Hamerly,6,Somewhat poorly drained,19,86,2,8.1,0.17,30,36,34,1.35,19.3
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Marysland,6,Poorly drained,23,30,4,8.1,0.19,26,38,36,1.2,18.3
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Marysland,6,Poorly drained,30,69,1.2,8.2,0.17,23,40,37,1.45,15.2
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Bowdle,5,Well drained,0,20,4,6.8,0.19,19,41,40,1.4,16.7
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Bowdle,5,Well drained,20,56,2,7.1,0.19,23,28,49,1.35,19.3
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Lowe,4,Poorly drained,0,20,6,7.5,0.21,23,39.5,37.5,1.1,17
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Lowe,4,Poorly drained,20,81,3,7.9,0.17,26,38,36,1.35,17.3
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Lehr,2,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Lehr,2,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0191,2798702,"Divide loam, 0 to 2 percent slopes",Lehr,2,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Wabek,54,Excessively drained,0,15,2,7,0.2,19,43,38,1.4,16.5
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Wabek,54,Excessively drained,15,26,0.5,7.9,0.13,10,68,22,1.55,7.2
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Wabek,54,Excessively drained,26,200,0.25,7.9,0.03,5,91,4,1.7,3.8
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Lehr,28,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Lehr,28,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Lehr,28,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Bowdle,10,Well drained,0,20,4,6.8,0.19,19,41,40,1.4,16.7
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Bowdle,10,Well drained,20,56,2,7.1,0.19,23,28,49,1.35,19.3
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Appam,5,Somewhat excessively drained,0,15,3,6.9,0.14,12,68,20,1.55,12.1
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Appam,5,Somewhat excessively drained,15,38,2,7.6,0.14,12,75,13,1.6,11.5
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Divide,2,Somewhat poorly drained,0,20,3,7.9,0.21,23,40,37,1.45,18.9
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Divide,2,Somewhat poorly drained,20,30,2,8.1,0.19,26,38,36,1.4,18.6
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Divide,2,Somewhat poorly drained,30,64,0.6,8.2,0.17,23,40,37,1.5,14.8
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Marysland,1,Poorly drained,0,23,6,8.2,0.21,23,39.5,37.5,1.2,20.2
FIELD_0191,2798705,"Wabek-Lehr complex, 2 to 6 percent slopes",Marysland,1,Poorly drained,23,69,0.5,8.2,0.19,26,38,36,1.6,16.9
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Williams,45,Well drained,0,15,4,7.2,0.19,22,38,40,1.4,19.1
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Williams,45,Well drained,15,25,3,7.2,0.18,30,37,33,1.4,25
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Williams,45,Well drained,25,38,2,7.2,0.18,30,37,33,1.4,24.6
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Bowbells,36,Moderately well drained,0,15,4,6.7,0.18,24,28,48,1.4,20.6
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Bowbells,36,Moderately well drained,15,58,3,7,0.18,30,30,40,1.4,25
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Zahill,5,Well drained,0,10,1.5,7.9,0.18,28,36,36,1.4,21.4
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Hamerly,5,Somewhat poorly drained,0,19,4,7.5,0.21,26,34,40,1.35,20.8
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Zahill,5,Well drained,10,60,1,8.3,0.17,28,34,38,1.45,20.3
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Hamerly,5,Somewhat poorly drained,19,86,2,8.1,0.17,30,36,34,1.35,19.3
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Zahl,3,Well drained,0,14,2,7.9,0.19,24,45,31,1.45,20.1
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Zahl,3,Well drained,14,55,1,8.1,0.17,28,34,38,1.45,20.3
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Tonka,2,Poorly drained,0,18,7,7,0.23,23,24,53,1.15,19.9
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Noonan,2,Moderately well drained,0,15,4,6.6,0.19,22,38,40,1.4,18.8
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Noonan,2,Moderately well drained,15,20,3,7,0.2,20,40,40,1.4,17.2
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Tonka,2,Poorly drained,18,33,6.5,7,0.21,23,24,53,1.2,19.9
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Noonan,2,Moderately well drained,20,41,2,7,0.15,38,30,32,1.4,29.5
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Parnell,1,Very poorly drained,0,38,8,7,0.21,34,17,49,1.2,28
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Lehr,1,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Lehr,1,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0191,2798717,"Williams-Bowbells loams, 3 to 6 percent slopes",Lehr,1,Somewhat excessively drained,28,38,1.5,7.5,0.19,24,39,37,1.4,19.1
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Williams,50,Well drained,0,15,4,7.2,0.19,22,38,40,1.4,19.1
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Williams,50,Well drained,15,25,3,7.2,0.18,30,37,33,1.4,25
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Williams,50,Well drained,25,38,2,7.2,0.18,30,37,33,1.4,24.6
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Bowbells,25,Moderately well drained,0,15,4,6.7,0.18,24,28,48,1.4,20.6
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Bowbells,25,Moderately well drained,15,58,3,7,0.18,30,30,40,1.4,25
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Tonka,15,Poorly drained,0,18,7,7,0.23,23,24,53,1.15,19.9
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Tonka,15,Poorly drained,18,33,6.5,7,0.21,23,24,53,1.2,19.9
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Parnell,5,Very poorly drained,0,38,8,7,0.21,34,17,49,1.2,28
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Hamerly,2,Somewhat poorly drained,0,19,4,7.5,0.21,26,34,40,1.35,20.8
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Zahill,2,Well drained,0,10,1.5,7.9,0.18,28,36,36,1.4,21.4
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Zahill,2,Well drained,10,60,1,8.3,0.17,28,34,38,1.45,20.3
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Hamerly,2,Somewhat poorly drained,19,86,2,8.1,0.17,30,36,34,1.35,19.3
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Noonan,1,Moderately well drained,0,15,4,6.6,0.19,22,38,40,1.4,18.8
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Noonan,1,Moderately well drained,15,20,3,7,0.2,20,40,40,1.4,17.2
FIELD_0191,2798727,"Williams-Bowbells-Tonka complex, 0 to 6 percent slopes",Noonan,1,Moderately well drained,20,41,2,7,0.15,38,30,32,1.4,29.5
FIELD_0191,2798740,"Wabek-Lehr-Appam complex, 9 to 25 percent slopes",Wabek,50,Excessively drained,0,15,2,7,0.2,19,43,38,1.4,16.5
